ID;ADDRESS;STREET;STREET NO;ZIP;CITY_POST;CITY;region2;poviat;region3;subreg;coords.x1;coords.x2;LEGAL_FORM1;LEGAL_FORM2;OWNERSHIP;PKD7;SEC_PKD7;GR_EMPL;empl
372393;22-400 Zamoæ Zamoæ ul. Peowiaków 30;ul. Peowiaków;30;22-400;Zamoæ;Zamoæ;Zamoæ;powiat Zamo��;Zamoæ;2;23,2561041;50,72104022;9;99;214;9521Z;S;1;5
116150;21-121 Wólka Rokicka Rokitno   79;NA;79;21-121;Wólka Rokicka;Rokitno;powiat lubartowski;powiat lubartowski;gmina Lubartów;3;22,68462003;51,40153998;9;99;214;0150Z;A;1;5
272387;22-234 Urszulin Urszulin   18;NA;18;22-234;Urszulin;Urszulin;powiat w³odawski;powiat w�odawski;gmina Urszulin;1;23,19576519;51,39133496;1;23;215;0161Z;A;1;5
271186;22-235 Hañsk Pierwszy Hañsk Pierwszy ul. Parczewska 36;ul. Parczewska;36;22-235;Hañsk Pierwszy;Hañsk Pierwszy;powiat w³odawski;powiat w�odawski;gmina Hañsk;1;23,40174889;51,40696448;9;99;214;0150Z;A;1;5
53748;22-500 Hrubieszów Hrubieszów ul. Polna 12;ul. Polna;12;22-500;Hrubieszów;Hrubieszów;powiat hrubieszowski;powiat hrubieszowski;Hrubieszów;2;23,90006562;50,80199084;9;99;214;0150Z;A;1;5
69789;23-304 Dzwola Zdzis³awice   51;NA;51;23-304;Dzwola;Zdzis³awice;powiat janowski;powiat janowski;gmina Dzwola;4;22,58170579;50,65393058;1;55;215;8425Z;O;1;5
324250;20-502 Lublin Lublin ul. Wapienna 15;ul. Wapienna;15;20-502;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,54816168;51,23407629;9;99;214;0150Z;A;1;5
241004;21-040 widnik widnik ul. Kosynierów 16;ul. Kosynierów;16;21-040;widnik;widnik;powiat widnicki;powiat �widnicki;widnik;3;22,70976215;51,21720064;9;99;214;0150Z;A;1;5
100304;23-225 Szastarka Brzozówka-Kolonia   45;NA;45;23-225;Szastarka;Brzozówka-Kolonia;powiat kranicki;powiat kra�nicki;gmina Szastarka;4;22,33401673;50,85436536;9;99;214;0150Z;A;1;5
55335;22-500 Hrubieszów Hrubieszów pl. Wolnoci 36;pl. Wolnoci;36;22-500;Hrubieszów;Hrubieszów;powiat hrubieszowski;powiat hrubieszowski;Hrubieszów;2;23,89118971;50,80546194;9;99;214;4771Z;G;1;5
85572;22-351 £opiennik Górny ¯ulin   4;NA;4;22-351;£opiennik Górny;¯ulin;powiat krasnostawski;powiat krasnostawski;gmina £opiennik Górny;2;23,16267;51,07287001;1;50;215;9491Z;S;1;5
51795;22-120 Wojs³awice Nowy Majdan   47B;NA;47B;22-120;Wojs³awice;Nowy Majdan;powiat che³mski;powiat che�mski;gmina Wojs³awice;2;23,5627923;50,8892403;9;99;214;0150Z;A;1;5
89848;23-204 Kranik Kranik ul. ks. Stanis³awa Zieliñskiego 1;ul. ks. Stanis³awa Zieliñskiego;1;23-204;Kranik;Kranik;powiat kranicki;powiat kra�nicki;Kranik;4;22,15390946;50,95995698;9;99;214;6492Z;K;1;5
208517;24-120 Kazimierz Dolny Kazimierz Dolny ul. dr. Tadeusza Tyszkiewicza 20;ul. dr. Tadeusza Tyszkiewicza;20;24-120;Kazimierz Dolny;Kazimierz Dolny;powiat pu³awski;powiat pu�awski;gmina Kazimierz Dolny;4;21,94999;51,32469999;1;148;215;9499Z;S;1;5
336310;20-018 Lublin Lublin ul. Rowerowa 13;ul. Rowerowa;13;20-018;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55210735;51,24219643;2;19;214;6920Z;M;1;5
334917;20-112 Lublin Lublin ul. Grodzka 7;ul. Grodzka;7;20-112;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,56885746;51,24858609;1;155;215;9499Z;S;1;5
306661;22-100 Che³m Che³m ul. Kolejowa 22;ul. Kolejowa;22;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,48198075;51,13783466;9;99;214;8690B;Q;1;5
152589;21-070 Cyców Garbatówka   8A;NA;8A;21-070;Cyców;Garbatówka;powiat ³êczyñski;powiat ��czy�ski;gmina Cyców;3;23,11244996;51,35913996;9;99;214;4711Z;G;1;5
48489;22-107 Sawin Chutcze   2;NA;2;22-107;Sawin;Chutcze;powiat che³mski;powiat che�mski;gmina Sawin;2;23,38726221;51,30386781;1;76;215;0161Z;A;1;5
319593;20-282 Lublin Lublin ul. Królowej Jadwigi 6;ul. Królowej Jadwigi;6;20-282;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,6325173;51,22258177;9;99;214;0150Z;A;1;5
222404;21-345 Borki Wrzosów   89;NA;89;21-345;Borki;Wrzosów;powiat radzyñski;powiat radzy�ski;gmina Borki;1;22,56689365;51,70876959;9;99;214;0150Z;A;1;5
56213;22-500 Hrubieszów Hrubieszów ul. Micha³ówka 18;ul. Micha³ówka;18;22-500;Hrubieszów;Hrubieszów;powiat hrubieszowski;powiat hrubieszowski;Hrubieszów;2;23,89281042;50,78907699;9;99;214;0124Z;A;1;5
66508;22-550 Werbkowice Kolonia Gozdów   167A;NA;167A;22-550;Werbkowice;Kolonia Gozdów;powiat hrubieszowski;powiat hrubieszowski;gmina Werbkowice;2;23,83690997;50,75663;9;99;214;0150Z;A;1;5
103122;23-250 Urzêdów Moniaki-Kolonia   35 I 35A;NA;35 I 35A;23-250;Urzêdów;Moniaki-Kolonia;powiat kranicki;powiat kra�nicki;gmina Urzêdów;4;22,06916671;51,03194438;2;85;214;6832Z;L;1;5
251506;22-600 Tomaszów Lubelski Tomaszów Lubelski ul. Stanis³awa Moniuszki 51;ul. Stanis³awa Moniuszki;51;22-600;Tomaszów Lubelski;Tomaszów Lubelski;powiat tomaszowski;powiat tomaszowski;Tomaszów Lubelski;2;23,40917921;50,43918338;2;381;113;8510Z;P;2;30
337548;20-002 Lublin Lublin ul. Krakowskie Przedmiecie 54;ul. Krakowskie Przedmiecie;54;20-002;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55835207;51,24752303;9;99;214;6312Z;J;1;5
188277;24-300 Opole Lubelskie Puszno Godowskie   91;NA;91;24-300;Opole Lubelskie;Puszno Godowskie;powiat opolski;powiat opolski;gmina Opole Lubelskie;4;22,04796;51,09413998;9;99;214;0150Z;A;1;5
120266;21-110 Ostrów Lubelski Zapraga   116;NA;116;21-110;Ostrów Lubelski;Zapraga;powiat lubartowski;powiat lubartowski;gmina Ostrów Lubelski;3;22,85637431;51,4041949;9;99;214;0150Z;A;1;5
243453;21-040 widnik widnik al. Armii Krajowej 29;al. Armii Krajowej;29;21-040;widnik;widnik;powiat widnicki;powiat �widnicki;widnik;3;22,71603995;51,21860999;9;99;214;0150Z;A;1;5
306172;22-100 Che³m Che³m ul. Zachodnia 47;ul. Zachodnia;47;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,43166081;51,14198788;9;99;214;0150Z;A;1;5
208276;24-120 Kazimierz Dolny Kazimierz Dolny ul. Nadrzeczna 25;ul. Nadrzeczna;25;24-120;Kazimierz Dolny;Kazimierz Dolny;powiat pu³awski;powiat pu�awski;gmina Kazimierz Dolny;4;21,95222995;51,31987;9;99;214;8559A;P;1;5
342179;20-334 Lublin Lublin ul. Droga Mêczenników Majdanka 32;ul. Droga Mêczenników Majdanka;32;20-334;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,59334823;51,23126546;9;99;214;4332Z;F;1;5
248122;21-050 Piaski Majdan Kozic Górnych   10;NA;10;21-050;Piaski;Majdan Kozic Górnych;powiat widnicki;powiat �widnicki;gmina Piaski;3;22,73974002;51,09830001;9;99;214;0150Z;A;1;5
77511;22-300 Krasnystaw Krasnystaw ul. Grobla 36;ul. Grobla;36;22-300;Krasnystaw;Krasnystaw;powiat krasnostawski;powiat krasnostawski;Krasnystaw;2;23,17893364;50,98349445;9;99;214;0150Z;A;1;5
226987;21-300 Radzyñ Podlaski Brzostówiec   74;NA;74;21-300;Radzyñ Podlaski;Brzostówiec;powiat radzyñski;powiat radzy�ski;gmina Radzyñ Podlaski;1;22,58257806;51,83254388;9;99;214;0150Z;A;1;5
150762;23-155 Zakrzew Wólka Ponikiewska   13;NA;13;23-155;Zakrzew;Wólka Ponikiewska;powiat lubelski;powiat lubelski;gmina Zakrzew;3;22,59264485;50,86364419;9;99;214;0150Z;A;1;5
18626;21-580 Wisznice Polubicze Wiejskie Drugie   54;NA;54;21-580;Wisznice;Polubicze Wiejskie Drugie;powiat bialski;powiat bialski;gmina Wisznice;1;23,11468802;51,79660127;9;99;214;8130Z;N;1;5
75755;23-313 Potok Wielki D¹brówka   31;NA;31;23-313;Potok Wielki;D¹brówka;powiat janowski;powiat janowski;gmina Potok Wielki;4;22,2265802;50,78443808;9;99;214;4643Z;G;1;5
293476;22-400 Zamoæ Kalinowice   259;NA;259;22-400;Zamoæ;Kalinowice;powiat zamojski;powiat zamojski;gmina Zamoæ;2;23,29606488;50,7152497;9;99;214;0150Z;A;1;5
243776;21-040 widnik widnik ul. Rac³awicka 31;ul. Rac³awicka;31;21-040;widnik;widnik;powiat widnicki;powiat �widnicki;widnik;3;22,69661999;51,21624;1;117;215;1812Z;C;1;5
97785;23-275 Gocieradów Ukazowy Gocieradów Ukazowy   128;NA;128;23-275;Gocieradów Ukazowy;Gocieradów Ukazowy;powiat kranicki;powiat kra�nicki;gmina Gocieradów;4;21,99750558;50,86543658;9;99;214;4673Z;G;1;5
27213;23-425 Biszcza Biszcza   215;NA;215;23-425;Biszcza;Biszcza;powiat bi³gorajski;powiat bi�gorajski;gmina Biszcza;2;22,64243999;50,41432999;9;99;214;0150Z;A;1;5
239640;08-540 Stê¿yca Zapiaszcze   126;NA;126;08-540;Stê¿yca;Zapiaszcze;powiat rycki;powiat rycki;gmina Stê¿yca;4;21,8375;51,64944438;9;99;214;0150Z;A;1;5
270163;22-220 Hanna Hanna   52;NA;52;22-220;Hanna;Hanna;powiat w³odawski;powiat w�odawski;gmina Hanna;1;23,4985623;51,71764989;9;99;214;0150Z;A;1;5
150684;23-155 Zakrzew Zakrzew   113;NA;113;23-155;Zakrzew;Zakrzew;powiat lubelski;powiat lubelski;gmina Zakrzew;3;22,59264485;50,89165677;9;99;214;0150Z;A;1;5
176523;21-450 Stoczek £ukowski Stary Jamielnik   21;NA;21;21-450;Stoczek £ukowski;Stary Jamielnik;powiat ³ukowski;powiat �ukowski;gmina Stoczek £ukowski;4;22,06587995;51,95088998;9;99;214;0150Z;A;1;5
188282;24-300 Opole Lubelskie Kazimierzów   26;NA;26;24-300;Opole Lubelskie;Kazimierzów;powiat opolski;powiat opolski;gmina Opole Lubelskie;4;21,98905998;51,18390998;9;99;214;0150Z;A;1;5
269317;22-200 W³odawa W³odawa al. Jana Paw³a II 29A;al. Jana Paw³a II;29A;22-200;W³odawa;W³odawa;powiat w³odawski;powiat w�odawski;W³odawa;1;23,54787406;51,54922222;9;99;214;9522Z;S;1;5
19158;21-540 Ma³aszewicze Wólka Dobryñska   6;NA;6;21-540;Ma³aszewicze;Wólka Dobryñska;powiat bialski;powiat bialski;gmina Zalesie;1;23,49887905;52,03779631;9;99;214;0150Z;A;1;5
139869;24-220 Niedrzwica Du¿a Niedrzwica Du¿a ul. Lubelska 154;ul. Lubelska;154;24-220;Niedrzwica Du¿a;Niedrzwica Du¿a;powiat lubelski;powiat lubelski;gmina Niedrzwica Du¿a;3;22,39538002;51,13267999;9;99;214;4399Z;F;1;5
274582;22-206 Horostyta Horostyta-Kolonia   5;NA;5;22-206;Horostyta;Horostyta-Kolonia;powiat w³odawski;powiat w�odawski;gmina Wyryki;1;23,22559277;51,59181551;9;99;214;0150Z;A;1;5
37364;23-407 Tereszpol-Zaorenda Tereszpol-Zygmunty   52;NA;52;23-407;Tereszpol-Zaorenda;Tereszpol-Zygmunty;powiat bi³gorajski;powiat bi�gorajski;gmina Tereszpol;2;22,89998492;50,56998501;9;99;214;0150Z;A;1;5
155230;21-010 £êczna £êczna ul. Jaminowa 3;ul. Jaminowa;3;21-010;£êczna;£êczna;powiat ³êczyñski;powiat ��czy�ski;gmina £êczna;3;22,88408065;51,29062889;9;99;214;4781Z;G;1;5
301694;21-500 Bia³a Podlaska Bia³a Podlaska ul. Jana Czerwiñskiego 9A;ul. Jana Czerwiñskiego;9A;21-500;Bia³a Podlaska;Bia³a Podlaska;Bia³a Podlaska;powiat Bia�a Podlaska;Bia³a Podlaska;1;23,11047983;52,01084347;9;99;214;4932Z;H;1;5
235565;08-500 Ryki Ryki ul. Leona Wyczó³kowskiego 6;ul. Leona Wyczó³kowskiego;6;08-500;Ryki;Ryki;powiat rycki;powiat rycki;gmina Ryki;4;21,92858289;51,62618655;9;99;214;8622Z;Q;1;5
341716;20-070 Lublin Lublin ul. Boczna Lubomelskiej 4;ul. Boczna Lubomelskiej;4;20-070;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55104016;51,25088232;1;117;215;4623Z;G;1;5
317371;20-706 Lublin Lublin ul. Romana ¯uliñskiego 19;ul. Romana ¯uliñskiego;19;20-706;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,49973659;51,24198231;9;99;214;4120Z;F;1;5
339761;20-488 Lublin Lublin ul. Seweryna Sierpiñskiego 6;ul. Seweryna Sierpiñskiego;6;20-488;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,58572997;51,20732569;9;99;214;6831Z;L;1;5
208688;24-120 Kazimierz Dolny Kazimierz Dolny ul. Krakowska 6;ul. Krakowska;6;24-120;Kazimierz Dolny;Kazimierz Dolny;powiat pu³awski;powiat pu�awski;gmina Kazimierz Dolny;4;21,94417997;51,32141001;9;99;214;5610A;I;1;5
336611;20-403 Lublin Lublin ul. Przeskok 17;ul. Przeskok;17;20-403;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,54877553;51,22759058;9;99;214;0240Z;A;1;5
331240;20-554 Lublin Lublin ul. U³anów 22;ul. U³anów;22;20-554;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,50021568;51,23547505;2;118;215;4941Z;H;1;5
68769;23-304 Dzwola Kocudza Druga   192A;NA;192A;23-304;Dzwola;Kocudza Druga;powiat janowski;powiat janowski;gmina Dzwola;4;22,5982674;50,6746599;9;99;214;0150Z;A;1;5
307297;22-100 Che³m Che³m ul. Lubelska 48;ul. Lubelska;48;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,47009568;51,13379021;9;99;214;4771Z;G;1;5
330813;20-882 Lublin Lublin ul. Organowa 15;ul. Organowa;15;20-882;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,55633961;51,25791067;9;99;214;0150Z;A;1;5
133934;21-002 Jastków Jastków   46;NA;46;21-002;Jastków;Jastków;powiat lubelski;powiat lubelski;gmina Jastków;3;22,46506;51,31600001;1;140;215;4719Z;G;2;30
43218;22-175 Dorohusk Zamiecie   17;NA;17;22-175;Dorohusk;Zamiecie;powiat che³mski;powiat che�mski;gmina Dorohusk;2;23,7398983;51,19541511;9;99;214;0150Z;A;1;5
132961;23-113 Piotrków Pierwszy Piotrków Drugi   110;NA;110;23-113;Piotrków Pierwszy;Piotrków Drugi;powiat lubelski;powiat lubelski;gmina Jab³onna;3;22,61545999;51,06771001;9;99;214;0150Z;A;1;5
362669;20-538 Lublin Lublin ul. Jutrzenki 16;ul. Jutrzenki;16;20-538;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,51628691;51,22956555;9;99;214;6499Z;K;1;5
319835;20-320 Lublin Lublin ul. Krañcowa 106;ul. Krañcowa;106;20-320;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,59053597;51,23253653;9;99;214;4724Z;G;1;5
285270;22-424 Sitno Stabrów   104;NA;104;22-424;Sitno;Stabrów;powiat zamojski;powiat zamojski;gmina Sitno;2;23,37258005;50,73154301;9;99;214;4322Z;F;1;5
194565;21-205 Jab³oñ Kolano-Kolonia   76;NA;76;21-205;Jab³oñ;Kolano-Kolonia;powiat parczewski;powiat parczewski;gmina Jab³oñ;1;23,06791238;51,6769263;9;99;214;0150Z;A;1;5
64272;22-510 Uchanie Bokinia   3;NA;3;22-510;Uchanie;Bokinia;powiat hrubieszowski;powiat hrubieszowski;gmina Uchanie;2;23,64359001;50,92512996;9;99;214;1610Z;C;1;5
165346;21-450 Stoczek £ukowski Stoczek £ukowski ul. Wiejska 8;ul. Wiejska;8;21-450;Stoczek £ukowski;Stoczek £ukowski;powiat ³ukowski;powiat �ukowski;Stoczek £ukowski;4;21,97969001;51,95237998;1;117;214;4531Z;G;2;30
346610;20-952 Lublin Lublin ul. Me³giewska 42560;ul. Me³giewska;09-lip;20-952;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,64884706;51,24353293;1;117;215;4120Z;F;3;150
138116;21-030 Motycz Kozubszczyzna   46A;NA;46A;21-030;Motycz;Kozubszczyzna;powiat lubelski;powiat lubelski;gmina Konopnica;3;22,44372986;51,22167892;2;999;215;9492Z;S;1;5
263125;22-652 Telatyn Nowosió³ki   55;NA;55;22-652;Telatyn;Nowosió³ki;powiat tomaszowski;powiat tomaszowski;gmina Telatyn;2;23,92197001;50,53768997;9;99;214;4941Z;H;1;5
73996;23-310 Modliborzyce Modliborzyce ul. Józefa Pi³sudskiego 17;ul. Józefa Pi³sudskiego;17;23-310;Modliborzyce;Modliborzyce;powiat janowski;powiat janowski;gmina Modliborzyce;4;22,32912002;50,75485997;1;148;215;9499Z;S;1;5
1147;21-560 Miêdzyrzec Podlaski Miêdzyrzec Podlaski ul. Sosnowa 18;ul. Sosnowa;18;21-560;Miêdzyrzec Podlaski;Miêdzyrzec Podlaski;powiat bialski;powiat bialski;Miêdzyrzec Podlaski;1;22,79925997;51,99680999;2;19;214;4941Z;H;1;5
68579;23-304 Dzwola Kocudza Trzecia   44;NA;44;23-304;Dzwola;Kocudza Trzecia;powiat janowski;powiat janowski;gmina Dzwola;4;22,62871688;50,66690597;9;99;214;0150Z;A;1;5
228940;21-307 Ulan-Majorat Sobole   109;NA;109;21-307;Ulan-Majorat;Sobole;powiat radzyñski;powiat radzy�ski;gmina Ulan-Majorat;1;22,41888049;51,8188506;9;99;214;0150Z;A;1;5
150235;23-145 Wysokie Gie³czew   11;NA;11;23-145;Wysokie;Gie³czew;powiat lubelski;powiat lubelski;gmina Wysokie;3;22,67946378;50,95656716;9;99;214;4120Z;F;1;5
331445;20-145 Lublin Lublin ul. Jana Paw³a II 9;ul. Jana Paw³a II;9;20-145;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,52262874;51,22766237;9;99;214;0150Z;A;1;5
182985;23-240 Józefów nad Wis³¹ Niesio³owice   12;NA;12;23-240;Józefów nad Wis³¹;Niesio³owice;powiat opolski;powiat opolski;gmina Józefów nad Wis³¹;4;21,91434575;51,04628641;9;99;214;0150Z;A;1;5
295136;22-400 Zamoæ £apiguz   39;NA;39;22-400;Zamoæ;£apiguz;powiat zamojski;powiat zamojski;gmina Zamoæ;2;23,28437726;50,7621906;9;99;214;0150Z;A;1;5
40984;22-100 Che³m Pokrówka ul. Wiosenna 20;ul. Wiosenna;20;22-100;Che³m;Pokrówka;Che³m;powiat che�mski;gmina Che³m;2;23,45558726;51,09809162;9;99;214;0150Z;A;1;5
223563;21-306 Czemierniki Czemierniki ul. Radzyñska 52;ul. Radzyñska;52;21-306;Czemierniki;Czemierniki;powiat radzyñski;powiat radzy�ski;gmina Czemierniki;1;22,63654318;51,67337246;9;99;214;0150Z;A;1;5
250514;21-044 Trawniki Siostrzytów   187;NA;187;21-044;Trawniki;Siostrzytów;powiat widnicki;powiat �widnicki;gmina Trawniki;3;22,97211245;51,17423957;9;99;214;0150Z;A;1;5
210541;24-130 Koñskowola Witowice   35;NA;35;24-130;Koñskowola;Witowice;powiat pu³awski;powiat pu�awski;gmina Koñskowola;4;22,08383997;51,40776001;9;99;214;0150Z;A;1;5
136861;21-030 Motycz Uniszowice   57D;NA;57D;21-030;Motycz;Uniszowice;powiat lubelski;powiat lubelski;gmina Konopnica;3;22,45261735;51,25316349;9;99;214;6201Z;J;1;5
6187;21-505 Janów Podlaski Nowy Paw³ów   164;NA;164;21-505;Janów Podlaski;Nowy Paw³ów;powiat bialski;powiat bialski;gmina Janów Podlaski;1;23,16004611;52,21322757;9;99;214;4331Z;F;1;5
142967;21-025 Niemce Wola Niemiecka   167;NA;167;21-025;Niemce;Wola Niemiecka;powiat lubelski;powiat lubelski;gmina Niemce;3;22,59843;51,35182998;9;99;214;4932Z;H;1;5
140074;24-220 Niedrzwica Du¿a Czó³na   138;NA;138;24-220;Niedrzwica Du¿a;Czó³na;powiat lubelski;powiat lubelski;gmina Niedrzwica Du¿a;3;22,33279996;51,13639001;9;99;214;0150Z;A;1;5
169861;21-400 £uków Siêciaszka Druga   66;NA;66;21-400;£uków;Siêciaszka Druga;powiat ³ukowski;powiat �ukowski;gmina £uków;4;22,29642385;51,91135631;9;99;214;0150Z;A;1;5
234355;08-503 Nowodwór Grabów Szlachecki   178;NA;178;08-503;Nowodwór;Grabów Szlachecki;powiat rycki;powiat rycki;gmina Nowodwór;4;22,11559002;51,71954998;9;99;214;0150Z;A;1;5
130607;21-080 Garbów Wola Przybys³awska   331;NA;331;21-080;Garbów;Wola Przybys³awska;powiat lubelski;powiat lubelski;gmina Garbów;3;22,33703193;51,40057576;2;383;113;8520Z;P;2;30
323746;20-282 Lublin Lublin ul. Królowej Jadwigi 15;ul. Królowej Jadwigi;15;20-282;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,63504214;51,22121669;9;99;214;9604Z;S;1;5
141445;24-220 Niedrzwica Du¿a Czó³na   103;NA;103;24-220;Niedrzwica Du¿a;Czó³na;powiat lubelski;powiat lubelski;gmina Niedrzwica Du¿a;3;22,3365051;51,13420546;2;383;113;8520Z;P;2;30
341294;20-539 Lublin Lublin ul. Stokrotki 7;ul. Stokrotki;7;20-539;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,51324357;51,23171057;9;99;214;4791Z;G;1;5
90271;23-210 Kranik Kranik ul. Metalowców 6;ul. Metalowców;6;23-210;Kranik;Kranik;powiat kranicki;powiat kra�nicki;Kranik;4;22,16410525;50,9640008;9;99;214;0150Z;A;1;5
57253;22-540 Do³hobyczów Liski   9;NA;9;22-540;Do³hobyczów;Liski;powiat hrubieszowski;powiat hrubieszowski;gmina Do³hobyczów;2;23,95328995;50,50302999;9;99;214;0111Z;A;1;5
286276;22-420 Skierbieszów Wysokie Drugie   16;NA;16;22-420;Skierbieszów;Wysokie Drugie;powiat zamojski;powiat zamojski;gmina Skierbieszów;2;23,44549002;50,86625;9;99;214;0150Z;A;1;5
275228;22-442 Potoczek Adamów   10;NA;10;22-442;Potoczek;Adamów;powiat zamojski;powiat zamojski;gmina Adamów;2;23,18363497;50,592877;2;19;215;1039Z;C;1;5
121071;21-102 Ostrówek Leszkowice   12A;NA;12A;21-102;Ostrówek;Leszkowice;powiat lubartowski;powiat lubartowski;gmina Ostrówek;3;22,60988073;51,55097445;2;383;113;8520Z;P;2;30
290830;22-460 Szczebrzeszyn Kawêczyn   83;NA;83;22-460;Szczebrzeszyn;Kawêczyn;powiat zamojski;powiat zamojski;gmina Szczebrzeszyn;2;22,94508385;50,67321868;9;99;214;0150Z;A;1;5
121356;21-102 Ostrówek Dêbica-Kolonia   28;NA;28;21-102;Ostrówek;Dêbica-Kolonia;powiat lubartowski;powiat lubartowski;gmina Ostrówek;3;22,62461119;51,61237622;9;99;214;0150Z;A;1;5
200698;24-100 Pu³awy Pu³awy ul. Henryka Sienkiewicza 7;ul. Henryka Sienkiewicza;7;24-100;Pu³awy;Pu³awy;powiat pu³awski;powiat pu�awski;Pu³awy;4;21,98892535;51,42127274;9;99;214;4941Z;H;1;5
290210;22-460 Szczebrzeszyn Szczebrzeszyn ul. Lubelska 7;ul. Lubelska;7;22-460;Szczebrzeszyn;Szczebrzeszyn;powiat zamojski;powiat zamojski;gmina Szczebrzeszyn;2;22,98560002;50,70031998;1;140;215;4730Z;G;2;30
307618;22-100 Che³m Che³m ul. Zak¹tek 2A;ul. Zak¹tek;2A;22-100;Che³m;Che³m;Che³m;powiat Che�m;Che³m;2;23,46512359;51,13749817;9;99;214;0150Z;A;1;5
2585;21-550 Terespol Terespol ul. Wojska Polskiego 174A;ul. Wojska Polskiego;174A;21-550;Terespol;Terespol;powiat bialski;powiat bialski;Terespol;1;23,62302999;52,07631001;9;99;214;0150Z;A;1;5
76265;23-313 Potok Wielki Potoczek   43;NA;43;23-313;Potok Wielki;Potoczek;powiat janowski;powiat janowski;gmina Potok Wielki;4;22,2265802;50,78443808;2;386;111;8532A;P;1;5
159298;21-013 Puchaczów Nadrybie-Dwór   46;NA;46;21-013;Puchaczów;Nadrybie-Dwór;powiat ³êczyñski;powiat ��czy�ski;gmina Puchaczów;3;23,05573985;51,34188138;9;99;214;0150Z;A;1;5
215553;24-100 Pu³awy Bronowice   87E;NA;87E;24-100;Pu³awy;Bronowice;powiat pu³awski;powiat pu�awski;gmina Pu³awy;4;21,91121737;51,433929;9;99;214;1392Z;C;1;5
138981;23-110 Krzczonów Pierwszy Majdan Policki   13;NA;13;23-110;Krzczonów Pierwszy;Majdan Policki;powiat lubelski;powiat lubelski;gmina Krzczonów;3;22,76666666;51,08333331;9;99;214;0150Z;A;1;5
294690;22-403 Zamoæ P³oskie   517;NA;517;22-403;Zamoæ;P³oskie;powiat zamojski;powiat zamojski;gmina Zamoæ;2;23,1691367;50,72028169;9;99;214;0150Z;A;1;5
210950;24-130 Koñskowola Witowice   47;NA;47;24-130;Koñskowola;Witowice;powiat pu³awski;powiat pu�awski;gmina Koñskowola;4;22,08702998;51,40790996;9;99;214;0150Z;A;1;5
320198;20-126 Lublin Lublin ul. Unicka 4;ul. Unicka;4;20-126;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,5737893;51,2583793;9;99;214;6622Z;K;1;5
206221;24-100 Pu³awy Pu³awy ul. Bronis³awa Czecha 5;ul. Bronis³awa Czecha;5;24-100;Pu³awy;Pu³awy;powiat pu³awski;powiat pu�awski;Pu³awy;4;21,97076428;51,42335009;9;99;214;9522Z;S;1;5
105963;23-213 Zakrzówek Studzianki   121;NA;121;23-213;Zakrzówek;Studzianki;powiat kranicki;powiat kra�nicki;gmina Zakrzówek;4;22,38212179;50,95022981;9;99;214;0150Z;A;1;5
249695;21-065 Rybczewice Pierwsze Pilaszkowice Drugie   114;NA;114;21-065;Rybczewice Pierwsze;Pilaszkowice Drugie;powiat widnicki;powiat �widnicki;gmina Rybczewice;3;22,84841003;50,98707999;9;99;214;0150Z;A;1;5
37878;23-465 Turobin ¯abno   65;NA;65;23-465;Turobin;¯abno;powiat bi³gorajski;powiat bi�gorajski;gmina Turobin;2;22,77294041;50,85257811;9;99;214;4322Z;F;1;5
22460;23-400 Bi³goraj Bi³goraj ul. Boles³awa Prusa 20;ul. Boles³awa Prusa;20;23-400;Bi³goraj;Bi³goraj;powiat bi³gorajski;powiat bi�gorajski;Bi³goraj;2;22,72027178;50,52891653;9;99;214;4941Z;H;1;5
343348;20-515 Lublin Lublin ul. Krê¿nicka 180;ul. Krê¿nicka;180;20-515;Lublin;Lublin;Lublin;powiat Lublin;Lublin;3;22,50130496;51,1691797;9;99;214;6820Z;L;1;5
