"V1" "V2"
"933" 174.722462 -37.18883
"934" 174.721289 -37.187363
"935" 174.722169 -37.186776
"936" 174.722169 -37.185896
"937" 174.720702 -37.184723
"938" 174.719235 -37.184723
"939" 174.717182 -37.182669
"940" 174.717182 -37.180909
"941" 174.719235 -37.178855
"942" 174.720115 -37.178855
"943" 174.720409 -37.178269
"944" 174.720409 -37.177389
"945" 174.720115 -37.177095
"946" 174.719235 -37.177095
"947" 174.718648 -37.176802
"948" 174.718648 -37.175922
"949" 174.717768 -37.175042
"950" 174.717768 -37.174162
"951" 174.717182 -37.173282
"952" 174.717182 -37.170935
"953" 174.717768 -37.170055
"954" 174.717768 -37.169175
"955" 174.717182 -37.168295
"956" 174.717182 -37.167415
"957" 174.714248 -37.164481
"958" 174.710141 -37.164481
"959" 174.709261 -37.163894
"960" 174.708381 -37.163894
"961" 174.707501 -37.163014
"962" 174.706621 -37.163014
"963" 174.705447 -37.161841
"964" 174.705447 -37.159201
"965" 174.706621 -37.158027
"966" 174.708381 -37.158027
"967" 174.709261 -37.158614
"968" 174.710141 -37.158614
"969" 174.711608 -37.157147
"970" 174.717475 -37.157147
"971" 174.718355 -37.158027
"972" 174.719235 -37.158027
"973" 174.719529 -37.157441
"974" 174.719529 -37.156561
"975" 174.720995 -37.155387
"976" 174.722462 -37.155387
"977" 174.723342 -37.156267
"978" 174.725102 -37.156267
"979" 174.726569 -37.154507
"980" 174.728329 -37.154507
"981" 174.729209 -37.155387
"982" 174.730089 -37.155387
"983" 174.730969 -37.156267
"984" 174.732143 -37.155094
"985" 174.729503 -37.152454
"986" 174.729503 -37.150107
"987" 174.729209 -37.14952
"988" 174.725982 -37.15304
"989" 174.723342 -37.15304
"990" 174.722755 -37.152454
"991" 174.722755 -37.151574
"992" 174.722462 -37.15128
"993" 174.721582 -37.15128
"994" 174.720995 -37.15216
"995" 174.720115 -37.15216
"996" 174.718355 -37.15392
"997" 174.715715 -37.153627
"998" 174.713661 -37.151574
"999" 174.713661 -37.150987
"1000" 174.713368 -37.1504
"1001" 174.712195 -37.151574
"1002" 174.712195 -37.153334
"1003" 174.710728 -37.154507
"1004" 174.708381 -37.154507
"1005" 174.707208 -37.153334
"1006" 174.707208 -37.152454
"1007" 174.706328 -37.151574
"1008" 174.706328 -37.147467
"1009" 174.707794 -37.146
"1010" 174.707794 -37.14424
"1011" 174.707501 -37.143653
"1012" 174.702514 -37.143946
"1013" 174.701634 -37.144533
"1014" 174.699287 -37.144533
"1015" 174.69782 -37.14336
"1016" 174.69782 -37.14248
"1017" 174.69694 -37.141599
"1018" 174.69694 -37.140719
"1019" 174.696647 -37.140426
"1020" 174.695767 -37.140426
"1021" 174.69342 -37.143066
"1022" 174.69166 -37.143066
"1023" 174.690486 -37.141599
"1024" 174.690486 -37.140133
"1025" 174.69254 -37.138079
"1026" 174.694887 -37.137786
"1027" 174.695767 -37.137199
"1028" 174.699287 -37.137199
"1029" 174.699874 -37.136319
"1030" 174.704274 -37.136319
"1031" 174.705154 -37.135439
"1032" 174.706621 -37.135439
"1033" 174.707501 -37.134559
"1034" 174.720702 -37.134559
"1035" 174.721582 -37.133679
"1036" 174.723342 -37.133679
"1037" 174.724222 -37.133092
"1038" 174.727449 -37.133092
"1039" 174.728329 -37.132212
"1040" 174.730969 -37.132212
"1041" 174.731556 -37.131332
"1042" 174.734196 -37.131332
"1043" 174.735076 -37.130452
"1044" 174.737423 -37.130452
"1045" 174.738303 -37.129572
"1046" 174.740063 -37.129572
"1047" 174.74241 -37.127225
"1048" 174.74329 -37.126932
"1049" 174.74681 -37.123705
"1050" 174.747397 -37.123705
"1051" 174.748277 -37.122825
"1052" 174.749157 -37.122825
"1053" 174.750917 -37.121358
"1054" 174.751797 -37.121358
"1055" 174.753264 -37.119598
"1056" 174.754144 -37.119598
"1057" 174.761185 -37.112557
"1058" 174.761185 -37.111677
"1059" 174.762065 -37.110797
"1060" 174.762065 -37.109917
"1061" 174.762945 -37.10933
"1062" 174.762945 -37.10757
"1063" 174.763825 -37.10669
"1064" 174.763825 -37.10493
"1065" 174.764705 -37.10405
"1066" 174.764705 -37.103463
"1067" 174.766172 -37.101703
"1068" 174.766172 -37.100823
"1069" 174.767052 -37.099943
"1070" 174.767052 -37.099063
"1071" 174.767932 -37.098476
"1072" 174.767932 -37.097596
"1073" 174.768812 -37.096716
"1074" 174.768812 -37.095836
"1075" 174.770866 -37.093783
"1076" 174.771746 -37.093783
"1077" 174.772626 -37.092903
"1078" 174.773212 -37.092903
"1079" 174.774092 -37.092023
"1080" 174.774972 -37.092023
"1081" 174.775853 -37.091143
"1082" 174.776733 -37.091436
"1083" 174.777319 -37.090556
"1084" 174.78084 -37.090556
"1085" 174.78172 -37.089676
"1086" 174.78348 -37.089676
"1087" 174.784066 -37.090556
"1088" 174.789053 -37.090262
"1089" 174.789934 -37.091143
"1090" 174.793454 -37.091143
"1091" 174.795507 -37.093489
"1092" 174.795507 -37.096716
"1093" 174.793454 -37.09877
"1094" 174.792574 -37.09877
"1095" 174.789934 -37.09613
"1096" 174.78964 -37.096716
"1097" 174.78964 -37.097596
"1098" 174.79052 -37.098183
"1099" 174.79052 -37.099063
"1100" 174.791987 -37.100823
"1101" 174.791987 -37.103463
"1102" 174.792867 -37.10405
"1103" 174.792867 -37.10493
"1104" 174.791694 -37.106104
"1105" 174.790814 -37.106397
"1106" 174.78964 -37.10493
"1107" 174.78964 -37.10405
"1108" 174.789347 -37.103757
"1109" 174.788467 -37.104637
"1110" 174.7826 -37.104637
"1111" 174.782013 -37.10493
"1112" 174.782013 -37.10581
"1113" 174.7826 -37.106104
"1114" 174.786707 -37.106397
"1115" 174.787587 -37.107277
"1116" 174.789347 -37.106984
"1117" 174.79052 -37.10845
"1118" 174.79052 -37.113437
"1119" 174.78964 -37.114317
"1120" 174.78964 -37.116664
"1121" 174.789934 -37.117251
"1122" 174.791694 -37.117251
"1123" 174.793747 -37.114904
"1124" 174.793747 -37.112557
"1125" 174.794627 -37.111677
"1126" 174.794627 -37.10669
"1127" 174.795507 -37.10581
"1128" 174.795507 -37.10493
"1129" 174.795801 -37.104637
"1130" 174.798441 -37.104637
"1131" 174.799028 -37.105517
"1132" 174.799908 -37.105517
"1133" 174.800788 -37.106104
"1134" 174.802254 -37.10493
"1135" 174.800494 -37.103463
"1136" 174.800494 -37.101703
"1137" 174.801374 -37.100823
"1138" 174.801081 -37.099063
"1139" 174.800494 -37.098476
"1140" 174.800494 -37.096716
"1141" 174.801668 -37.095543
"1142" 174.802548 -37.095543
"1143" 174.809882 -37.087916
"1144" 174.811642 -37.087916
"1145" 174.812522 -37.087036
"1146" 174.813402 -37.087036
"1147" 174.815162 -37.085569
"1148" 174.815749 -37.085275
"1149" 174.816629 -37.084689
"1150" 174.817509 -37.084689
"1151" 174.818389 -37.083809
"1152" 174.821616 -37.083809
"1153" 174.822496 -37.084689
"1154" 174.823376 -37.084689
"1155" 174.824256 -37.085275
"1156" 174.824843 -37.085569
"1157" 174.827483 -37.082929
"1158" 174.828363 -37.082929
"1159" 174.829243 -37.082049
"1160" 174.830123 -37.082049
"1161" 174.83159 -37.080582
"1162" 174.83247 -37.080582
"1163" 174.83511 -37.077942
"1164" 174.835697 -37.077942
"1165" 174.836577 -37.077061
"1166" 174.837457 -37.077061
"1167" 174.839217 -37.075595
"1168" 174.839804 -37.075301
"1169" 174.840391 -37.075008
"1170" 174.840391 -37.074128
"1171" 174.840977 -37.073835
"1172" 174.842444 -37.073835
"1173" 174.843031 -37.073248
"1174" 174.843031 -37.069141
"1175" 174.843617 -37.068261
"1176" 174.843617 -37.067674
"1177" 174.844497 -37.066794
"1178" 174.844497 -37.065914
"1179" 174.845964 -37.064447
"1180" 174.847431 -37.064741
"1181" 174.850365 -37.061807
"1182" 174.850365 -37.060927
"1183" 174.852418 -37.058874
"1184" 174.853298 -37.058874
"1185" 174.854178 -37.057993
"1186" 174.855938 -37.057993
"1187" 174.856818 -37.057113
"1188" 174.861805 -37.057113
"1189" 174.862099 -37.057407
"1190" 174.858872 -37.060927
"1191" 174.858872 -37.061807
"1192" 174.859165 -37.0621
"1193" 174.860045 -37.06122
"1194" 174.860925 -37.06122
"1195" 174.861219 -37.061807
"1196" 174.861219 -37.064154
"1197" 174.860925 -37.064447
"1198" 174.860045 -37.064447
"1199" 174.859459 -37.065034
"1200" 174.859459 -37.065914
"1201" 174.860045 -37.066207
"1202" 174.860925 -37.066207
"1203" 174.862685 -37.064741
"1204" 174.863272 -37.064741
"1205" 174.864152 -37.065327
"1206" 174.865032 -37.065327
"1207" 174.866206 -37.066794
"1208" 174.866206 -37.067674
"1209" 174.865326 -37.068261
"1210" 174.865912 -37.068848
"1211" 174.866499 -37.068848
"1212" 174.870899 -37.064447
"1213" 174.872366 -37.064741
"1214" 174.873833 -37.065914
"1215" 174.873833 -37.070021
"1216" 174.874713 -37.070901
"1217" 174.874713 -37.072368
"1218" 174.875886 -37.073835
"1219" 174.877647 -37.073835
"1220" 174.87882 -37.075008
"1221" 174.87882 -37.076768
"1222" 174.87794 -37.077648
"1223" 174.87794 -37.078235
"1224" 174.87706 -37.079115
"1225" 174.87706 -37.080875
"1226" 174.877647 -37.081168
"1227" 174.878233 -37.081168
"1228" 174.880287 -37.079115
"1229" 174.88058 -37.070901
"1230" 174.881753 -37.069728
"1231" 174.88234 -37.069728
"1232" 174.882927 -37.070021
"1233" 174.882927 -37.070901
"1234" 174.88322 -37.071194
"1235" 174.88498 -37.071194
"1236" 174.886741 -37.069728
"1237" 174.890847 -37.069728
"1238" 174.891141 -37.069141
"1239" 174.891141 -37.068261
"1240" 174.892021 -37.067674
"1241" 174.892021 -37.065914
"1242" 174.892608 -37.065327
"1243" 174.894954 -37.065327
"1244" 174.895834 -37.064741
"1245" 174.896715 -37.064447
"1246" 174.897008 -37.064154
"1247" 174.897008 -37.063274
"1248" 174.897595 -37.06298
"1249" 174.899061 -37.06298
"1250" 174.900528 -37.064154
"1251" 174.900528 -37.065034
"1252" 174.901408 -37.065914
"1253" 174.901115 -37.067674
"1254" 174.900528 -37.068261
"1255" 174.900528 -37.070901
"1256" 174.899648 -37.071781
"1257" 174.899941 -37.072074
"1258" 174.902582 -37.072074
"1259" 174.903168 -37.072955
"1260" 174.904928 -37.072955
"1261" 174.905809 -37.073835
"1262" 174.906689 -37.073835
"1263" 174.907569 -37.072955
"1264" 174.909916 -37.072955
"1265" 174.910796 -37.072074
"1266" 174.912556 -37.072074
"1267" 174.912849 -37.071781
"1268" 174.912849 -37.070901
"1269" 174.911969 -37.070021
"1270" 174.911969 -37.069141
"1271" 174.912849 -37.068261
"1272" 174.912849 -37.067381
"1273" 174.914903 -37.065327
"1274" 174.915783 -37.065327
"1275" 174.916663 -37.064741
"1276" 174.917543 -37.064741
"1277" 174.918423 -37.063861
"1278" 174.91989 -37.063861
"1279" 174.92165 -37.0621
"1280" 174.92253 -37.0621
"1281" 174.92341 -37.06122
"1282" 174.926637 -37.06122
"1283" 174.928397 -37.06298
"1284" 174.929864 -37.06298
"1285" 174.930744 -37.063861
"1286" 174.932504 -37.063861
"1287" 174.932797 -37.063274
"1288" 174.932797 -37.061807
"1289" 174.931917 -37.060927
"1290" 174.93221 -37.060047
"1291" 174.93133 -37.059167
"1292" 174.93133 -37.056527
"1293" 174.931917 -37.05594
"1294" 174.931624 -37.055353
"1295" 174.930744 -37.055353
"1296" 174.930157 -37.056233
"1297" 174.929277 -37.056233
"1298" 174.928397 -37.057113
"1299" 174.92429 -37.057113
"1300" 174.923703 -37.05682
"1301" 174.923703 -37.05594
"1302" 174.922823 -37.05506
"1303" 174.922823 -37.0533
"1304" 174.92429 -37.052126
"1305" 174.92517 -37.052126
"1306" 174.925463 -37.05154
"1307" 174.925463 -37.050953
"1308" 174.924877 -37.050366
"1309" 174.92253 -37.050366
"1310" 174.91989 -37.053006
"1311" 174.919303 -37.053006
"1312" 174.917543 -37.054473
"1313" 174.909916 -37.054473
"1314" 174.907862 -37.05242
"1315" 174.907862 -37.050953
"1316" 174.909035 -37.049486
"1317" 174.909916 -37.049486
"1318" 174.910502 -37.049193
"1319" 174.909622 -37.048313
"1320" 174.909622 -37.047433
"1321" 174.911382 -37.045966
"1322" 174.910796 -37.045379
"1323" 174.909035 -37.045379
"1324" 174.908449 -37.046259
"1325" 174.906689 -37.046259
"1326" 174.905809 -37.047139
"1327" 174.903168 -37.047139
"1328" 174.902582 -37.048019
"1329" 174.901702 -37.048019
"1330" 174.900822 -37.048606
"1331" 174.899941 -37.048606
"1332" 174.899061 -37.049486
"1333" 174.898181 -37.04978
"1334" 174.896715 -37.051246
"1335" 174.895834 -37.051246
"1336" 174.891141 -37.05594
"1337" 174.891141 -37.058287
"1338" 174.889967 -37.059754
"1339" 174.886741 -37.059754
"1340" 174.88586 -37.058874
"1341" 174.88498 -37.058874
"1342" 174.882927 -37.056527
"1343" 174.882927 -37.05506
"1344" 174.882634 -37.054473
"1345" 174.881753 -37.055353
"1346" 174.878233 -37.055353
"1347" 174.877647 -37.056233
"1348" 174.875006 -37.056233
"1349" 174.874126 -37.055353
"1350" 174.873246 -37.055353
"1351" 174.872953 -37.05506
"1352" 174.872953 -37.05418
"1353" 174.873833 -37.0533
"1354" 174.873833 -37.05242
"1355" 174.878233 -37.048019
"1356" 174.879113 -37.048019
"1357" 174.880873 -37.046259
"1358" 174.88234 -37.046259
"1359" 174.883807 -37.047433
"1360" 174.883807 -37.049193
"1361" 174.8841 -37.049486
"1362" 174.88498 -37.049486
"1363" 174.889674 -37.045086
"1364" 174.889674 -37.043326
"1365" 174.889967 -37.043032
"1366" 174.891728 -37.043032
"1367" 174.892608 -37.043912
"1368" 174.892901 -37.043326
"1369" 174.892901 -37.042446
"1370" 174.890847 -37.040392
"1371" 174.889087 -37.040392
"1372" 174.88586 -37.043619
"1373" 174.8841 -37.043912
"1374" 174.88322 -37.043032
"1375" 174.881753 -37.043032
"1376" 174.880873 -37.042152
"1377" 174.877647 -37.042152
"1378" 174.87706 -37.041566
"1379" 174.87706 -37.040099
"1380" 174.876766 -37.039512
"1381" 174.8753 -37.040979
"1382" 174.8753 -37.041566
"1383" 174.874713 -37.042446
"1384" 174.874713 -37.043326
"1385" 174.8753 -37.044206
"1386" 174.8753 -37.045086
"1387" 174.873246 -37.047139
"1388" 174.871779 -37.047139
"1389" 174.871193 -37.047433
"1390" 174.871193 -37.048313
"1391" 174.870313 -37.049193
"1392" 174.870313 -37.05242
"1393" 174.869139 -37.053886
"1394" 174.868259 -37.053593
"1395" 174.867379 -37.054473
"1396" 174.863272 -37.054473
"1397" 174.862392 -37.053593
"1398" 174.861512 -37.053886
"1399" 174.861219 -37.0533
"1400" 174.861219 -37.05242
"1401" 174.859459 -37.05066
"1402" 174.859459 -37.050073
"1403" 174.858872 -37.049193
"1404" 174.858578 -37.045086
"1405" 174.859459 -37.044206
"1406" 174.859459 -37.042446
"1407" 174.857992 -37.040979
"1408" 174.857992 -37.040099
"1409" 174.857112 -37.039219
"1410" 174.857112 -37.038339
"1411" 174.857405 -37.038045
"1412" 174.858285 -37.038045
"1413" 174.858578 -37.037459
"1414" 174.858872 -37.034232
"1415" 174.857112 -37.032472
"1416" 174.857112 -37.031592
"1417" 174.857992 -37.031005
"1418" 174.857992 -37.030125
"1419" 174.858872 -37.029245
"1420" 174.858872 -37.026605
"1421" 174.857992 -37.025724
"1422" 174.857992 -37.023378
"1423" 174.859165 -37.022204
"1424" 174.860925 -37.022204
"1425" 174.861219 -37.021618
"1426" 174.861219 -37.020737
"1427" 174.860925 -37.020444
"1428" 174.859165 -37.020444
"1429" 174.857405 -37.018684
"1430" 174.855938 -37.020444
"1431" 174.854178 -37.020444
"1432" 174.853298 -37.021324
"1433" 174.851538 -37.021324
"1434" 174.850365 -37.022498
"1435" 174.850951 -37.023084
"1436" 174.853298 -37.022791
"1437" 174.853591 -37.023378
"1438" 174.853005 -37.024258
"1439" 174.854178 -37.025431
"1440" 174.855058 -37.024551
"1441" 174.855938 -37.024551
"1442" 174.856232 -37.025138
"1443" 174.856232 -37.028365
"1444" 174.854178 -37.030418
"1445" 174.850071 -37.030418
"1446" 174.849191 -37.029538
"1447" 174.848311 -37.029538
"1448" 174.847431 -37.028658
"1449" 174.846844 -37.028658
"1450" 174.845964 -37.027778
"1451" 174.845084 -37.027778
"1452" 174.843324 -37.026311
"1453" 174.842444 -37.026311
"1454" 174.833643 -37.017511
"1455" 174.833643 -37.01663
"1456" 174.833057 -37.01575
"1457" 174.832763 -37.015164
"1458" 174.83247 -37.014577
"1459" 174.83159 -37.014577
"1460" 174.830123 -37.01311
"1461" 174.829243 -37.012817
"1462" 174.827483 -37.01135
"1463" 174.826603 -37.01135
"1464" 174.825723 -37.01047
"1465" 174.824843 -37.01047
"1466" 174.824256 -37.01135
"1467" 174.820736 -37.01135
"1468" 174.818682 -37.009297
"1469" 174.818682 -37.008417
"1470" 174.819562 -37.007537
"1471" 174.819562 -37.005776
"1472" 174.818389 -37.004603
"1473" 174.815749 -37.004603
"1474" 174.815162 -37.003723
"1475" 174.814282 -37.003723
"1476" 174.810468 -36.999909
"1477" 174.810468 -36.999909
"1478" 174.606294 -36.999909
"1479" 174.607174 -37.000789
"1480" 174.607174 -37.00343
"1481" 174.60776 -37.00431
"1482" 174.608054 -37.009297
"1483" 174.608641 -37.009883
"1484" 174.608641 -37.011643
"1485" 174.609521 -37.012524
"1486" 174.609521 -37.014284
"1487" 174.610987 -37.015457
"1488" 174.611867 -37.015457
"1489" 174.612454 -37.016337
"1490" 174.613334 -37.016337
"1491" 174.615388 -37.018391
"1492" 174.615388 -37.020737
"1493" 174.614214 -37.022204
"1494" 174.611867 -37.022204
"1495" 174.610107 -37.023671
"1496" 174.608347 -37.023671
"1497" 174.603654 -37.019271
"1498" 174.604534 -37.018391
"1499" 174.604534 -37.017511
"1500" 174.600427 -37.013404
"1501" 174.600427 -37.011643
"1502" 174.601307 -37.010763
"1503" 174.601307 -37.009297
"1504" 174.596613 -37.004603
"1505" 174.59632 -37.004896
"1506" 174.59632 -37.007537
"1507" 174.596906 -37.008417
"1508" 174.5972 -37.009883
"1509" 174.595733 -37.01135
"1510" 174.592506 -37.01135
"1511" 174.591626 -37.01047
"1512" 174.590746 -37.01047
"1513" 174.589866 -37.00959
"1514" 174.588399 -37.00959
"1515" 174.587519 -37.01047
"1516" 174.586639 -37.01047
"1517" 174.585759 -37.01135
"1518" 174.583412 -37.01135
"1519" 174.581652 -37.012817
"1520" 174.577545 -37.012817
"1521" 174.576372 -37.011643
"1522" 174.576078 -37.009003
"1523" 174.577252 -37.008417
"1524" 174.577252 -37.006656
"1525" 174.574905 -37.004603
"1526" 174.574318 -37.004603
"1527" 174.573438 -37.003723
"1528" 174.570798 -37.003723
"1529" 174.568744 -37.005776
"1530" 174.568744 -37.007537
"1531" 174.567864 -37.008417
"1532" 174.567864 -37.009883
"1533" 174.566984 -37.010763
"1534" 174.566984 -37.012524
"1535" 174.566398 -37.013404
"1536" 174.566104 -37.014284
"1537" 174.565517 -37.015164
"1538" 174.565517 -37.01575
"1539" 174.563757 -37.017511
"1540" 174.563757 -37.020151
"1541" 174.562877 -37.020737
"1542" 174.562877 -37.021618
"1543" 174.561704 -37.022791
"1544" 174.560824 -37.022791
"1545" 174.559944 -37.023671
"1546" 174.559064 -37.023671
"1547" 174.558477 -37.024551
"1548" 174.556717 -37.024551
"1549" 174.55261 -37.028658
"1550" 174.545863 -37.028658
"1551" 174.541756 -37.033058
"1552" 174.540876 -37.033058
"1553" 174.539996 -37.033645
"1554" 174.532368 -37.033645
"1555" 174.531782 -37.034525
"1556" 174.530902 -37.034525
"1557" 174.528848 -37.036579
"1558" 174.528848 -37.037459
"1559" 174.526795 -37.039512
"1560" 174.523274 -37.039512
"1561" 174.522101 -37.040686
"1562" 174.522101 -37.042446
"1563" 174.520048 -37.044499
"1564" 174.519167 -37.044499
"1565" 174.518287 -37.045379
"1566" 174.516527 -37.045379
"1567" 174.516234 -37.045966
"1568" 174.516234 -37.046553
"1569" 174.517994 -37.048313
"1570" 174.517994 -37.049193
"1571" 174.517407 -37.049486
"1572" 174.516821 -37.049486
"1573" 174.515941 -37.050366
"1574" 174.51506 -37.050366
"1575" 174.51242 -37.048019
"1576" 174.51154 -37.048019
"1577" 174.510954 -37.048606
"1578" 174.510073 -37.048606
"1579" 174.509193 -37.049486
"1580" 174.508313 -37.04978
"1581" 174.507433 -37.050366
"1582" 174.506553 -37.050366
"1583" 174.505967 -37.051246
"1584" 174.504206 -37.051246
"1585" 174.503326 -37.052126
"1586" 174.495699 -37.052126
"1587" 174.495112 -37.051246
"1588" 174.494232 -37.051246
"1589" 174.488659 -37.045966
"1590" 174.488659 -37.045086
"1591" 174.487192 -37.043326
"1592" 174.487192 -37.040099
"1593" 174.488659 -37.038339
"1594" 174.488659 -37.032472
"1595" 174.487192 -37.031005
"1596" 174.487192 -37.029245
"1597" 174.487779 -37.028365
"1598" 174.487779 -37.025724
"1599" 174.487192 -37.025138
"1600" 174.487192 -37.022498
"1601" 174.487779 -37.021618
"1602" 174.488072 -37.018391
"1603" 174.487192 -37.017511
